0,1,2,3,4,5,6,7,8,9,text,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count,punct,tokenized,nonstop,stemmed,rise
RT @nesp_nigeria: 📢Save the Date: On the 18th of May, 2021, 10-1pm @SONNigeria with support of NESP will be launching additional #standards…;,,,,,,,, save the date on the 18th of may,0.0,0.0,positive,,,,,33,8, save the date on the 18th of may,"['', 'save', 'the', 'date', 'on', 'the', '18th', 'of', 'may']","['', 'save', 'date', '18th', 'may']","['', 'save', 'date', '18th', 'may']",0
RT @AINewsFeed: Artificial Intelligence in Video Games Market Size 2021, Analysis By Leading Keyplayers | Ubisoft,... https://t.co/VamDZugt…;,,,,,,,, artificial intelligence in video games market size 2021,-0.6,1.0,positive,,,,,56,8, artificial intelligence in video games market size 221,"['', 'artificial', 'intelligence', 'in', 'video', 'games', 'market', 'size', '221']","['', 'artificial', 'intelligence', 'video', 'games', 'market', 'size', '221']","['', 'artifici', 'intellig', 'video', 'game', 'market', 'size', '221']",0
@SaltyNeighbor @B_B_C777 @publicownedbus @HomelessnessSD I could name real ones, like Amazon and Microsoft office if you'd care to discuss;,,,,,,,,, saltyneighbor b b c777 publicownedbus homelessnesssd i could name real ones,0.2,0.30000000000000004,neutral,0.0,1.0,0.0,0.0,76,11, saltyneighbor b b c777 publicownedbus homelessnesssd i could name real ones,"['', 'saltyneighbor', 'b', 'b', 'c777', 'publicownedbus', 'homelessnesssd', 'i', 'could', 'name', 'real', 'ones']","['', 'saltyneighbor', 'b', 'b', 'c777', 'publicownedbus', 'homelessnesssd', 'could', 'name', 'real', 'ones']","['', 'saltyneighbor', 'b', 'b', 'c777', 'publicownedbu', 'homelessnesssd', 'could', 'name', 'real', 'one']",0
RT @mofumofu_dance: Microsoft Corporation released a new update for Power Apps : Version 3.21051.20 https://t.co/REZVniAfFU;,,,,,,,,,, microsoft corporation released a new update for power apps version 3 21051 20 https t co rezvniaffu ,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0,101,17, microsoft corporation released a new update for power apps version 3 2151 2 https t co rezvniaffu ,"['', 'microsoft', 'corporation', 'released', 'a', 'new', 'update', 'for', 'power', 'apps', 'version', '3', '2151', '2', 'https', 't', 'co', 'rezvniaffu', '']","['', 'microsoft', 'corporation', 'released', 'new', 'update', 'power', 'apps', 'version', '3', '2151', '2', 'https', 'co', 'rezvniaffu', '']","['', 'microsoft', 'corpor', 'releas', 'new', 'updat', 'power', 'app', 'version', '3', '2151', '2', 'http', 'co', 'rezvniaffu', '']",0
@Megablack2000 @ZENOM50978221 @JoCwabba @Xbox @JessicaChobot Im not mad i find it funny and it isnt better maybe yo… https://t.co/jg4BoRn83b;,,,,,,,,,, megablack2000 zenom50978221 jocwabba xbox jessicachobot im not mad i find it funny and it isnt better maybe yo https t co jg4born83b ,0.3541666666666667,0.8333333333333334,positive,,,,,134,22, megablack2 zenom578221 jocwabba xbox jessicachobot im not mad i find it funny and it isnt better maybe yo https t co jg4born83b ,"['', 'megablack2', 'zenom578221', 'jocwabba', 'xbox', 'jessicachobot', 'im', 'not', 'mad', 'i', 'find', 'it', 'funny', 'and', 'it', 'isnt', 'better', 'maybe', 'yo', 'https', 't', 'co', 'jg4born83b', '']","['', 'megablack2', 'zenom578221', 'jocwabba', 'xbox', 'jessicachobot', 'im', 'mad', 'find', 'funny', 'isnt', 'better', 'maybe', 'yo', 'https', 'co', 'jg4born83b', '']","['', 'megablack2', 'zenom578221', 'jocwabba', 'xbox', 'jessicachobot', 'im', 'mad', 'find', 'funni', 'isnt', 'better', 'mayb', 'yo', 'http', 'co', 'jg4born83b', '']",0
YOOO MICROSOFT 💪🥶💯;,,,,,,,,,,yooo microsoft ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,15,2,yooo microsoft ,"['yooo', 'microsoft', '']","['yooo', 'microsoft', '']","['yooo', 'microsoft', '']",0
RT @TK42165918431: Check out patent 06 06 06 by Microsoft for auto crypto rewards for correct behaviour as reported by in body sensors wron…;,,,,,,,,,, check out patent 06 06 06 by microsoft for auto crypto rewards for correct behaviour as reported by in body sensors wron ,0.0,0.0,positive,,,,,122,22, check out patent 6 6 6 by microsoft for auto crypto rewards for correct behaviour as reported by in body sensors wron ,"['', 'check', 'out', 'patent', '6', '6', '6', 'by', 'microsoft', 'for', 'auto', 'crypto', 'rewards', 'for', 'correct', 'behaviour', 'as', 'reported', 'by', 'in', 'body', 'sensors', 'wron', '']","['', 'check', 'patent', '6', '6', '6', 'microsoft', 'auto', 'crypto', 'rewards', 'correct', 'behaviour', 'reported', 'body', 'sensors', 'wron', '']","['', 'check', 'patent', '6', '6', '6', 'microsoft', 'auto', 'crypto', 'reward', 'correct', 'behaviour', 'report', 'bodi', 'sensor', 'wron', '']",0
RT @schnoll: Released: May 2021 Exchange Server Security Updates https://t.co/6U8EJIBjTA #MSExchange #security;,,,,,,,,,, released may 2021 exchange server security updates https t co 6u8ejibjta msexchange security ,0.0,0.0,positive,,,,,94,13, released may 221 exchange server security updates https t co 6u8ejibjta msexchange security ,"['', 'released', 'may', '221', 'exchange', 'server', 'security', 'updates', 'https', 't', 'co', '6u8ejibjta', 'msexchange', 'security', '']","['', 'released', 'may', '221', 'exchange', 'server', 'security', 'updates', 'https', 'co', '6u8ejibjta', 'msexchange', 'security', '']","['', 'releas', 'may', '221', 'exchang', 'server', 'secur', 'updat', 'http', 'co', '6u8ejibjta', 'msexchang', 'secur', '']",0
"RT @GameSaleNews2: Dead Rising 4
¥4,650⇒¥697 (税込) 85% オフ #XboxJP 
https://t.co/LpZxo4mMOc https://t.co/00BsxVRwdK;",,,,,,,,,, dead rising 4 4 650 697 85 xboxjp https t co lpzxo4mmoc https t co 00bsxvrwdk ,-0.2,0.4,negative,,,,,79,16, dead rising 4 4 65 67 85 xboxjp https t co lpzxo4mmoc https t co bsxvrwdk ,"['', 'dead', 'rising', '4', '4', '65', '67', '85', 'xboxjp', 'https', 't', 'co', 'lpzxo4mmoc', 'https', 't', 'co', 'bsxvrwdk', '']","['', 'dead', 'rising', '4', '4', '65', '67', '85', 'xboxjp', 'https', 'co', 'lpzxo4mmoc', 'https', 'co', 'bsxvrwdk', '']","['', 'dead', 'rise', '4', '4', '65', '67', '85', 'xboxjp', 'http', 'co', 'lpzxo4mmoc', 'http', 'co', 'bsxvrwdk', '']",0
Microsoft May 2021 Patch Tuesday fixes 55 flaws, 3 zero-days https://t.co/tHMU7gjlmt;,,,,,,,,,microsoft may 2021 patch tuesday fixes 55 flaws,0.0,0.0,neutral,0.0,1.0,0.0,0.0,47,8,microsoft may 221 patch tuesday fixes 55 flaws,"['microsoft', 'may', '221', 'patch', 'tuesday', 'fixes', '55', 'flaws']","['microsoft', 'may', '221', 'patch', 'tuesday', 'fixes', '55', 'flaws']","['microsoft', 'may', '221', 'patch', 'tuesday', 'fix', '55', 'flaw']",0
"RT @StockMKTNewz: Most active stocks in today's after-hours trading
General Electric $GE
Sabre $SABR
ViacomCBS $VIAC
Cisco $CSCO
General M…;",,,,,,,,,, most active stocks in today s after hours trading general electric ge sabre sabr viacomcbs viac cisco csco general m ,0.1166666666666667,0.525,positive,,,,,118,20, most active stocks in today s after hours trading general electric ge sabre sabr viacomcbs viac cisco csco general m ,"['', 'most', 'active', 'stocks', 'in', 'today', 's', 'after', 'hours', 'trading', 'general', 'electric', 'ge', 'sabre', 'sabr', 'viacomcbs', 'viac', 'cisco', 'csco', 'general', 'm', '']","['', 'active', 'stocks', 'today', 'hours', 'trading', 'general', 'electric', 'ge', 'sabre', 'sabr', 'viacomcbs', 'viac', 'cisco', 'csco', 'general', '']","['', 'activ', 'stock', 'today', 'hour', 'trade', 'gener', 'electr', 'ge', 'sabr', 'sabr', 'viacomcb', 'viac', 'cisco', 'csco', 'gener', '']",0
Since its birth in the Bronx almost 50 years ago, hip hop has grown into one of today’s most celebrated musical, ar… https://t.co/tTxKA6zsmA;,,,,,,,,since its birth in the bronx almost 50 years ago,0.0,0.0,neutral,0.0,1.0,0.0,0.0,48,10,since its birth in the bronx almost 5 years ago,"['since', 'its', 'birth', 'in', 'the', 'bronx', 'almost', '5', 'years', 'ago']","['since', 'birth', 'bronx', 'almost', '5', 'years', 'ago']","['sinc', 'birth', 'bronx', 'almost', '5', 'year', 'ago']",0
RT @bigendiansmalls: And, it was good.  https://t.co/Iy25TkHrOc;,,,,,,,,, and,0.0,0.0,neutral,0.0,1.0,0.0,0.0,4,1, and,"['', 'and']",[''],[''],0
RT @shan_gsd: 📢attention #Tableau users: if you're looking to diversify your skills, please take a look at our newest learning path, #Power…;,,,,,,,, attention tableau users if you re looking to diversify your skills,0.0,0.0,neutral,0.0,1.0,0.0,0.0,67,11, attention tableau users if you re looking to diversify your skills,"['', 'attention', 'tableau', 'users', 'if', 'you', 're', 'looking', 'to', 'diversify', 'your', 'skills']","['', 'attention', 'tableau', 'users', 'looking', 'diversify', 'skills']","['', 'attent', 'tableau', 'user', 'look', 'diversifi', 'skill']",0
"#고양이뉴스
 [정경심 교수 2심 2차 공판] 검찰 조작 자료를 찾았습니다.
🔸영상
https://t.co/iVbplppYLW
🔸이유 코드 설명 마이크로소프트 페이지 :… https://t.co/s4G45QU5gH;",,,,,,,,,, 2 2 https t co ivbplppylw https t co s4g45qu5gh ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,49,10, 2 2 https t co ivbplppylw https t co s4g45qu5gh ,"['', '2', '2', 'https', 't', 'co', 'ivbplppylw', 'https', 't', 'co', 's4g45qu5gh', '']","['', '2', '2', 'https', 'co', 'ivbplppylw', 'https', 'co', 's4g45qu5gh', '']","['', '2', '2', 'http', 'co', 'ivbplppylw', 'http', 'co', 's4g45qu5gh', '']",0
"RT @AlkayalWajdi: @MalwareTechBlog https://t.co/oSvVtro4d8
Microsoft
🔽
Microsoft Excel’de Ön Muhasebe - bilgeiş - ODTÜ METU;",,,,,,,,,, malwaretechblog https t co osvvtro4d8 microsoft microsoft excel de n muhasebe bilgei odt metu ,0.0,0.0,positive,,,,,95,14, malwaretechblog https t co osvvtro4d8 microsoft microsoft excel de n muhasebe bilgei odt metu ,"['', 'malwaretechblog', 'https', 't', 'co', 'osvvtro4d8', 'microsoft', 'microsoft', 'excel', 'de', 'n', 'muhasebe', 'bilgei', 'odt', 'metu', '']","['', 'malwaretechblog', 'https', 'co', 'osvvtro4d8', 'microsoft', 'microsoft', 'excel', 'de', 'n', 'muhasebe', 'bilgei', 'odt', 'metu', '']","['', 'malwaretechblog', 'http', 'co', 'osvvtro4d8', 'microsoft', 'microsoft', 'excel', 'de', 'n', 'muhaseb', 'bilgei', 'odt', 'metu', '']",0
"https://t.co/Jo6AhFW4tJ https://t.co/3BqCd0oj8N"";",,,,,,,,,,https t co jo6ahfw4tj https t co 3bqcd0oj8n ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,44,8,https t co jo6ahfw4tj https t co 3bqcdoj8n ,"['https', 't', 'co', 'jo6ahfw4tj', 'https', 't', 'co', '3bqcdoj8n', '']","['https', 'co', 'jo6ahfw4tj', 'https', 'co', '3bqcdoj8n', '']","['http', 'co', 'jo6ahfw4tj', 'http', 'co', '3bqcdoj8n', '']",0
Microsoft teamsの通話切れる音がSkypeと同じという非常にどうでもいい知見を得た;,,,,,,,,,,microsoft teams skype ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,22,3,microsoft teams skype ,"['microsoft', 'teams', 'skype', '']","['microsoft', 'teams', 'skype', '']","['microsoft', 'team', 'skype', '']",0
"#Microsoft Outlook bug prevents viewing or creating email worldwide - BleepingComputer
https://t.co/ymTT8009k4;",,,,,,,,,, microsoft outlook bug prevents viewing or creating email worldwide bleepingcomputer https t co ymtt8009k4 ,0.0,0.0,positive,,,,,107,14, microsoft outlook bug prevents viewing or creating email worldwide bleepingcomputer https t co ymtt8k4 ,"['', 'microsoft', 'outlook', 'bug', 'prevents', 'viewing', 'or', 'creating', 'email', 'worldwide', 'bleepingcomputer', 'https', 't', 'co', 'ymtt8k4', '']","['', 'microsoft', 'outlook', 'bug', 'prevents', 'viewing', 'creating', 'email', 'worldwide', 'bleepingcomputer', 'https', 'co', 'ymtt8k4', '']","['', 'microsoft', 'outlook', 'bug', 'prevent', 'view', 'creat', 'email', 'worldwid', 'bleepingcomput', 'http', 'co', 'ymtt8k4', '']",0
ConsenSys is working with Microsoft to offer an Ethereum-based managed blockchain service to their Azure customers… https://t.co/4iaBLFWiUA;,,,,,,,,,,consensys is working with microsoft to offer an ethereum based managed blockchain service to their azure customers https t co 4iablfwiua ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,137,21,consensys is working with microsoft to offer an ethereum based managed blockchain service to their azure customers https t co 4iablfwiua ,"['consensys', 'is', 'working', 'with', 'microsoft', 'to', 'offer', 'an', 'ethereum', 'based', 'managed', 'blockchain', 'service', 'to', 'their', 'azure', 'customers', 'https', 't', 'co', '4iablfwiua', '']","['consensys', 'working', 'microsoft', 'offer', 'ethereum', 'based', 'managed', 'blockchain', 'service', 'azure', 'customers', 'https', 'co', '4iablfwiua', '']","['consensi', 'work', 'microsoft', 'offer', 'ethereum', 'base', 'manag', 'blockchain', 'servic', 'azur', 'custom', 'http', 'co', '4iablfwiua', '']",0
@amandadeibert Microsoft Spider Solitaire;,,,,,,,,,, amandadeibert microsoft spider solitaire ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,42,4, amandadeibert microsoft spider solitaire ,"['', 'amandadeibert', 'microsoft', 'spider', 'solitaire', '']","['', 'amandadeibert', 'microsoft', 'spider', 'solitaire', '']","['', 'amandadeibert', 'microsoft', 'spider', 'solitair', '']",0
Ditching zoom for microsoft teams.. idk mang.;,,,,,,,,,,ditching zoom for microsoft teams idk mang ,0.0,0.0,negative,,,,,43,7,ditching zoom for microsoft teams idk mang ,"['ditching', 'zoom', 'for', 'microsoft', 'teams', 'idk', 'mang', '']","['ditching', 'zoom', 'microsoft', 'teams', 'idk', 'mang', '']","['ditch', 'zoom', 'microsoft', 'team', 'idk', 'mang', '']",0
"RT @ID_Xbox: Sugoi Machines: The newest Heavy Metal Machines battle pass speeds onto #Xbox filled to the brim with new
🚘 Machines
🎨 Sprays…;",,,,,,,,,, sugoi machines the newest heavy metal machines battle pass speeds onto xbox filled to the brim with new machines sprays ,0.11212121212121212,0.6181818181818182,negative,,,,,121,20, sugoi machines the newest heavy metal machines battle pass speeds onto xbox filled to the brim with new machines sprays ,"['', 'sugoi', 'machines', 'the', 'newest', 'heavy', 'metal', 'machines', 'battle', 'pass', 'speeds', 'onto', 'xbox', 'filled', 'to', 'the', 'brim', 'with', 'new', 'machines', 'sprays', '']","['', 'sugoi', 'machines', 'newest', 'heavy', 'metal', 'machines', 'battle', 'pass', 'speeds', 'onto', 'xbox', 'filled', 'brim', 'new', 'machines', 'sprays', '']","['', 'sugoi', 'machin', 'newest', 'heavi', 'metal', 'machin', 'battl', 'pass', 'speed', 'onto', 'xbox', 'fill', 'brim', 'new', 'machin', 'spray', '']",0
"RT @AlkayalWajdi: @MalwareTechBlog https://t.co/oSvVtro4d8
Microsoft
🔽
@PSI_Arts Yu!..... Narukami, the Sister-Complex Kingpin of Steel, from the hit fighting game Persona 4 Arena Ultima… https://t.co/b0DJaf89tc"";",,,,,,,,,, malwaretechblog https t co osvvtro4d8 microsoft psi arts yu narukami the sister complex kingpin of steel from the hit fighting game persona 4 arena ultima https t co b0djaf89tc ,-0.35,0.4,negative,,,,,178,29, malwaretechblog https t co osvvtro4d8 microsoft psi arts yu narukami the sister complex kingpin of steel from the hit fighting game persona 4 arena ultima https t co bdjaf8tc ,"['', 'malwaretechblog', 'https', 't', 'co', 'osvvtro4d8', 'microsoft', 'psi', 'arts', 'yu', 'narukami', 'the', 'sister', 'complex', 'kingpin', 'of', 'steel', 'from', 'the', 'hit', 'fighting', 'game', 'persona', '4', 'arena', 'ultima', 'https', 't', 'co', 'bdjaf8tc', '']","['', 'malwaretechblog', 'https', 'co', 'osvvtro4d8', 'microsoft', 'psi', 'arts', 'yu', 'narukami', 'sister', 'complex', 'kingpin', 'steel', 'hit', 'fighting', 'game', 'persona', '4', 'arena', 'ultima', 'https', 'co', 'bdjaf8tc', '']","['', 'malwaretechblog', 'http', 'co', 'osvvtro4d8', 'microsoft', 'psi', 'art', 'yu', 'narukami', 'sister', 'complex', 'kingpin', 'steel', 'hit', 'fight', 'game', 'persona', '4', 'arena', 'ultima', 'http', 'co', 'bdjaf8tc', '']",0
"RT @EJLHx: Esto me llegó por ahí.
Al parecer pronto saldrán al mercado.
Aunque pareciera un rumor.
RT @AlkayalWajdi: @MalwareTechBlog https://t.co/oSvVtro4d8;",,,,,,,,,, esto me lleg por ah al parecer pronto saldr n al mercado aunque pareciera un rumor malwaretechblog https t co osvvtro4d8 ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,122,21, esto me lleg por ah al parecer pronto saldr n al mercado aunque pareciera un rumor malwaretechblog https t co osvvtro4d8 ,"['', 'esto', 'me', 'lleg', 'por', 'ah', 'al', 'parecer', 'pronto', 'saldr', 'n', 'al', 'mercado', 'aunque', 'pareciera', 'un', 'rumor', 'malwaretechblog', 'https', 't', 'co', 'osvvtro4d8', '']","['', 'esto', 'lleg', 'por', 'ah', 'al', 'parecer', 'pronto', 'saldr', 'n', 'al', 'mercado', 'aunque', 'pareciera', 'un', 'rumor', 'malwaretechblog', 'https', 'co', 'osvvtro4d8', '']","['', 'esto', 'lleg', 'por', 'ah', 'al', 'parec', 'pronto', 'saldr', 'n', 'al', 'mercado', 'aunqu', 'pareciera', 'un', 'rumor', 'malwaretechblog', 'http', 'co', 'osvvtro4d8', '']",0
Microsoft;,,,,,,,,,,microsoft ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,10,1,microsoft ,"['microsoft', '']","['microsoft', '']","['microsoft', '']",0
🔽;,,,,,,,,,, ,0.0,0.0,neutral,0.0,0.0,0.0,0.0,1,0, ,"['', '']","['', '']","['', '']",0
"RT @ID_Xbox: Sugoi Machines: The newest Heavy Metal Machines battle pass speeds onto #Xbox filled to the brim with new
🚘 Machines
🎨 Sprays…;",,,,,,,,,, sugoi machines the newest heavy metal machines battle pass speeds onto xbox filled to the brim with new machines sprays ,0.11212121212121212,0.6181818181818182,negative,,,,,121,20, sugoi machines the newest heavy metal machines battle pass speeds onto xbox filled to the brim with new machines sprays ,"['', 'sugoi', 'machines', 'the', 'newest', 'heavy', 'metal', 'machines', 'battle', 'pass', 'speeds', 'onto', 'xbox', 'filled', 'to', 'the', 'brim', 'with', 'new', 'machines', 'sprays', '']","['', 'sugoi', 'machines', 'newest', 'heavy', 'metal', 'machines', 'battle', 'pass', 'speeds', 'onto', 'xbox', 'filled', 'brim', 'new', 'machines', 'sprays', '']","['', 'sugoi', 'machin', 'newest', 'heavi', 'metal', 'machin', 'battl', 'pass', 'speed', 'onto', 'xbox', 'fill', 'brim', 'new', 'machin', 'spray', '']",0
"RT @AlkayalWajdi: @MalwareTechBlog https://t.co/oSvVtro4d8
Microsoft
🔽
RT @dougvista: Microsoft 365 Compliance center: New Permissions management page...  #indevelopment #microsoftcompliancecenter #worldwide(st…
@MalwareTechBlog https://t.co/oSvVtro4d8;",,,,,,,,,, malwaretechblog https t co osvvtro4d8 microsoft microsoft 365 compliance center new permissions management page indevelopment microsoftcompliancecenter worldwide st malwaretechblog https t co osvvtro4d8 ,0.018181818181818174,0.2772727272727273,neutral,0.0,1.0,0.0,0.0,204,23, malwaretechblog https t co osvvtro4d8 microsoft microsoft 365 compliance center new permissions management page indevelopment microsoftcompliancecenter worldwide st malwaretechblog https t co osvvtro4d8 ,"['', 'malwaretechblog', 'https', 't', 'co', 'osvvtro4d8', 'microsoft', 'microsoft', '365', 'compliance', 'center', 'new', 'permissions', 'management', 'page', 'indevelopment', 'microsoftcompliancecenter', 'worldwide', 'st', 'malwaretechblog', 'https', 't', 'co', 'osvvtro4d8', '']","['', 'malwaretechblog', 'https', 'co', 'osvvtro4d8', 'microsoft', 'microsoft', '365', 'compliance', 'center', 'new', 'permissions', 'management', 'page', 'indevelopment', 'microsoftcompliancecenter', 'worldwide', 'st', 'malwaretechblog', 'https', 'co', 'osvvtro4d8', '']","['', 'malwaretechblog', 'http', 'co', 'osvvtro4d8', 'microsoft', 'microsoft', '365', 'complianc', 'center', 'new', 'permiss', 'manag', 'page', 'indevelop', 'microsoftcompliancecent', 'worldwid', 'st', 'malwaretechblog', 'http', 'co', 'osvvtro4d8', '']",0
